date,year,admin1,market,category,commodity,unit,price,currency
2024-09-15,2024,Rakhine,Khaung Doke,"meat, fish and eggs",Eggs (local),10 pcs,11000.0,MMK
2024-09-15,2024,Rakhine,Khaung Doke,miscellaneous food,Salt,KG,918.0,MMK
2024-09-15,2024,Rakhine,Khaung Doke,vegetables and fruits,Onions (local),KG,15912.0,MMK
2024-09-15,2024,Rakhine,Kyauktaw Main,cereals and tubers,Rice (low quality),KG,1350.0,MMK
2024-09-15,2024,Rakhine,Kyauktaw Main,"meat, fish and eggs",Eggs (local),10 pcs,11000.0,MMK
2024-09-15,2024,Rakhine,Kyauktaw Main,miscellaneous food,Salt,KG,918.0,MMK
2024-09-15,2024,Rakhine,Kyauktaw Main,oil and fats,Oil (palm),L,12000.0,MMK
2024-09-15,2024,Rakhine,Kyauktaw Main,pulses and nuts,Pulses,KG,13765.0,MMK
2024-09-15,2024,Rakhine,Kyauktaw Main,vegetables and fruits,Onions (local),KG,15300.0,MMK
2024-09-15,2024,Rakhine,Laung Kyet,cereals and tubers,Rice (low quality),KG,1500.0,MMK
2024-09-15,2024,Rakhine,Laung Kyet,oil and fats,Oil (palm),L,13000.0,MMK
2024-09-15,2024,Rakhine,Minbya Main,cereals and tubers,Rice (low quality),KG,1800.0,MMK
2024-09-15,2024,Rakhine,Minbya Main,miscellaneous food,Salt,KG,1224.0,MMK
2024-09-15,2024,Rakhine,Minbya Main,oil and fats,Oil (palm),L,11750.0,MMK
2024-09-15,2024,Rakhine,Minbya Main,pulses and nuts,Pulses,KG,10710.0,MMK
2024-09-15,2024,Rakhine,Mrauk-U Main,cereals and tubers,Rice (low quality),KG,1600.0,MMK
2024-09-15,2024,Rakhine,Mrauk-U Main,"meat, fish and eggs",Eggs (local),10 pcs,14500.0,MMK
2024-09-15,2024,Rakhine,Mrauk-U Main,miscellaneous food,Salt,KG,1071.0,MMK
2024-09-15,2024,Rakhine,Mrauk-U Main,oil and fats,Oil (palm),L,13000.0,MMK
2024-09-15,2024,Rakhine,Mrauk-U Main,pulses and nuts,Pulses,KG,9486.0,MMK
2024-09-15,2024,Rakhine,Mrauk-U Main,vegetables and fruits,Onions (local),KG,9180.0,MMK
2024-09-15,2024,Rakhine,Myebon Main,cereals and tubers,Rice (low quality),KG,1410.0,MMK
2024-09-15,2024,Rakhine,Myebon Main,"meat, fish and eggs",Eggs (local),10 pcs,15000.0,MMK
2024-09-15,2024,Rakhine,Myebon Main,miscellaneous food,Salt,KG,1224.0,MMK
2024-09-15,2024,Rakhine,Myebon Main,vegetables and fruits,Onions (local),KG,16524.0,MMK
2024-09-15,2024,Rakhine,TaungPaw,cereals and tubers,Rice (low quality),KG,1504.0,MMK
2024-09-15,2024,Rakhine,TaungPaw,miscellaneous food,Salt,KG,1224.0,MMK
2024-09-15,2024,Rakhine,TaungPaw,oil and fats,Oil (palm),L,12000.0,MMK
2024-09-15,2024,Rakhine,TaungPaw,pulses and nuts,Pulses,KG,12240.0,MMK
2024-09-15,2024,Rakhine,TaungPaw,vegetables and fruits,Onions (local),KG,15300.0,MMK
2024-09-15,2024,Rakhine,Kyaukpyu Main,"meat, fish and eggs",Eggs (local),10 pcs,9500.0,MMK
2024-09-15,2024,Rakhine,Kyaukpyu Main,miscellaneous food,Salt,KG,612.0,MMK
2024-09-15,2024,Rakhine,Kyaukpyu Main,vegetables and fruits,Onions (local),KG,8568.0,MMK
2024-09-15,2024,Rakhine,Kyaukpyu Main,vegetables and fruits,Tomatoes (local),KG,18360.0,MMK
2024-09-15,2024,Rakhine,Kyein Ni Pyin,cereals and tubers,Rice (low quality),KG,1800.0,MMK
2024-09-15,2024,Rakhine,Kyein Ni Pyin,"meat, fish and eggs",Eggs (local),10 pcs,15000.0,MMK
2024-09-15,2024,Rakhine,Kyein Ni Pyin,miscellaneous food,Salt,KG,1071.0,MMK
2024-09-15,2024,Rakhine,Kyein Ni Pyin,pulses and nuts,Pulses,KG,16218.0,MMK
2024-09-15,2024,Rakhine,Nget Chaung,cereals and tubers,Rice (low quality),KG,1750.0,MMK
2024-09-15,2024,Rakhine,Nget Chaung,oil and fats,Oil (palm),L,11500.0,MMK
2024-09-15,2024,Rakhine,Nget Chaung,pulses and nuts,Pulses,KG,15300.0,MMK
2024-09-15,2024,Rakhine,Nyaung Pin Gyi,cereals and tubers,Rice (low quality),KG,2150.0,MMK
2024-09-15,2024,Rakhine,Nyaung Pin Gyi,"meat, fish and eggs",Eggs (local),10 pcs,14000.0,MMK
2024-09-15,2024,Rakhine,Nyaung Pin Gyi,miscellaneous food,Salt,KG,1836.0,MMK
2024-09-15,2024,Rakhine,Nyaung Pin Gyi,oil and fats,Oil (palm),L,17000.0,MMK
2024-09-15,2024,Rakhine,Nyaung Pin Gyi,vegetables and fruits,Onions (local),KG,15300.0,MMK
2024-09-15,2024,Rakhine,Ohn Taw Gyi,"meat, fish and eggs",Eggs (local),10 pcs,12000.0,MMK
2024-09-15,2024,Rakhine,Ohn Taw Gyi,pulses and nuts,Pulses,KG,7344.0,MMK
2024-09-15,2024,Rakhine,Ohn Taw Gyi,vegetables and fruits,Onions (local),KG,13464.0,MMK
2024-09-15,2024,Rakhine,Rathedaung Main,cereals and tubers,Rice (low quality),KG,2100.0,MMK
2024-09-15,2024,Rakhine,Rathedaung Main,"meat, fish and eggs",Eggs (local),10 pcs,14000.0,MMK
2024-09-15,2024,Rakhine,Rathedaung Main,oil and fats,Oil (palm),L,12000.0,MMK
2024-09-15,2024,Rakhine,Rathedaung Main,vegetables and fruits,Onions (local),KG,15300.0,MMK
2024-09-15,2024,Rakhine,Sittwe,miscellaneous food,Salt,KG,1224.0,MMK
2024-09-15,2024,Rakhine,Sittwe,oil and fats,Oil (palm),L,8500.0,MMK
2024-09-15,2024,Rakhine,Sittwe,pulses and nuts,Pulses,KG,7344.0,MMK
2024-09-15,2024,Rakhine,Sittwe,vegetables and fruits,Onions (local),KG,18360.0,MMK
2024-09-15,2024,Rakhine,Thae Chaung,"meat, fish and eggs",Eggs (local),10 pcs,12000.0,MMK
2024-09-15,2024,Rakhine,Thae Chaung,miscellaneous food,Salt,KG,1224.0,MMK
2024-09-15,2024,Rakhine,Thae Chaung,oil and fats,Oil (palm),L,8000.0,MMK
2024-09-15,2024,Rakhine,Thae Chaung,vegetables and fruits,Onions (local),KG,12240.0,MMK
2024-09-15,2024,Rakhine,Thet Kay Pyin,cereals and tubers,Rice (low quality),KG,2500.0,MMK
2024-09-15,2024,Rakhine,Thet Kay Pyin,"meat, fish and eggs",Eggs (local),10 pcs,12000.0,MMK
2024-09-15,2024,Rakhine,Thet Kay Pyin,miscellaneous food,Salt,KG,1224.0,MMK
2024-09-15,2024,Rakhine,Thet Kay Pyin,oil and fats,Oil (palm),L,8500.0,MMK
2024-09-15,2024,Rakhine,Zedi Pyin,"meat, fish and eggs",Eggs (local),10 pcs,14000.0,MMK
2024-09-15,2024,Rakhine,Zedi Pyin,oil and fats,Oil (palm),L,15000.0,MMK
2024-09-15,2024,Rakhine,Gwa Myoma,miscellaneous food,Salt,KG,918.0,MMK
2024-09-15,2024,Rakhine,Gwa Myoma,oil and fats,Oil (palm),L,9500.0,MMK
2024-09-15,2024,Rakhine,Gwa Myoma,pulses and nuts,Pulses,KG,6120.0,MMK
2024-09-15,2024,Rakhine,Gwa Myoma,vegetables and fruits,Onions (local),KG,3519.0,MMK
2024-09-15,2024,Rakhine,Thandwe Myoma,cereals and tubers,Rice (low quality),KG,2350.0,MMK
2024-09-15,2024,Rakhine,Thandwe Myoma,"meat, fish and eggs",Eggs (local),10 pcs,12000.0,MMK
2024-09-15,2024,Rakhine,Thandwe Myoma,miscellaneous food,Salt,KG,1377.0,MMK
2024-09-15,2024,Rakhine,Thandwe Myoma,oil and fats,Oil (palm),L,21726.0,MMK
2024-09-15,2024,Rakhine,Thandwe Myoma,pulses and nuts,Pulses,KG,15300.0,MMK
2024-09-15,2024,Rakhine,Thandwe Myoma,vegetables and fruits,Onions (local),KG,27540.0,MMK
2024-09-15,2024,Rakhine,Thandwe Myoma,vegetables and fruits,Tomatoes (local),KG,15300.0,MMK
2024-09-15,2024,Rakhine,Toungup Main,cereals and tubers,Rice (low quality),KG,1974.0,MMK
2024-09-15,2024,Rakhine,Toungup Main,"meat, fish and eggs",Eggs (local),10 pcs,13000.0,MMK
2024-09-15,2024,Rakhine,Toungup Main,miscellaneous food,Salt,KG,1040.0,MMK
2024-09-15,2024,Rakhine,Toungup Main,oil and fats,Oil (palm),L,13000.0,MMK
2024-09-15,2024,Rakhine,Toungup Main,pulses and nuts,Pulses,KG,13464.0,MMK
2024-09-15,2024,Rakhine,Toungup Main,vegetables and fruits,Onions (local),KG,15300.0,MMK
2024-09-15,2024,Sagaing,Home shop,cereals and tubers,Rice (low quality),KG,3885.0,MMK
2024-09-15,2024,Sagaing,Home shop,pulses and nuts,Pulses,KG,11747.0,MMK
2024-09-15,2024,Sagaing,Home shop,vegetables and fruits,Onions (local),KG,13158.0,MMK
2024-09-15,2024,Sagaing,Lahe,cereals and tubers,Rice (low quality),KG,3195.0,MMK
2024-09-15,2024,Sagaing,Lahe,miscellaneous food,Salt,KG,1224.0,MMK
2024-09-15,2024,Sagaing,Lahe,pulses and nuts,Pulses,KG,5107.0,MMK
2024-09-15,2024,Sagaing,Lahe,vegetables and fruits,Tomatoes (local),KG,15300.0,MMK
2024-09-15,2024,Sagaing,Municipal,miscellaneous food,Salt,KG,3060.0,MMK
2024-09-15,2024,Sagaing,Municipal,pulses and nuts,Pulses,KG,10215.0,MMK
2024-09-15,2024,Sagaing,Myoma,"meat, fish and eggs",Eggs (local),10 pcs,10000.0,MMK
2024-09-15,2024,Sagaing,Myoma,miscellaneous food,Salt,KG,2371.0,MMK
2024-09-15,2024,Sagaing,Myoma,oil and fats,Oil (palm),L,12240.0,MMK
2024-09-15,2024,Sagaing,Myoma,vegetables and fruits,Onions (local),KG,8262.0,MMK
2024-09-15,2024,Sagaing,Myoma,vegetables and fruits,Tomatoes (local),KG,18360.0,MMK
2024-09-15,2024,Shan (North),Galeng,"meat, fish and eggs",Eggs (local),10 pcs,5000.0,MMK
2024-09-15,2024,Shan (North),Galeng,vegetables and fruits,Onions (local),KG,4896.0,MMK
2024-09-15,2024,Shan (North),Galeng,vegetables and fruits,Tomatoes (local),KG,4284.0,MMK
2024-09-15,2024,Shan (North),Kutkai,cereals and tubers,Rice (low quality),KG,3759.0,MMK
2024-09-15,2024,Shan (North),Kutkai,"meat, fish and eggs",Eggs (local),10 pcs,5000.0,MMK
2024-09-15,2024,Shan (North),Kutkai,miscellaneous food,Salt,KG,2448.0,MMK
2024-09-15,2024,Shan (North),Kutkai,oil and fats,Oil (palm),L,15300.0,MMK
2024-09-15,2024,Shan (North),Kutkai,pulses and nuts,Pulses,KG,9704.0,MMK
2024-09-15,2024,Shan (North),Kutkai,vegetables and fruits,Onions (local),KG,4896.0,MMK
2024-09-15,2024,Shan (North),Kutkai,vegetables and fruits,Tomatoes (local),KG,3672.0,MMK
2024-09-15,2024,Shan (North),Mong See,"meat, fish and eggs",Eggs (local),10 pcs,6000.0,MMK
2024-09-15,2024,Shan (North),Mong See,miscellaneous food,Salt,KG,3672.0,MMK
2024-09-15,2024,Shan (North),Mong See,pulses and nuts,Pulses,KG,12768.0,MMK
2024-09-15,2024,Shan (North),Mong See,vegetables and fruits,Onions (local),KG,5202.0,MMK
2024-09-15,2024,Shan (North),Mong See,vegetables and fruits,Tomatoes (local),KG,4590.0,MMK
2024-09-15,2024,Shan (North),Namhkam Market,"meat, fish and eggs",Eggs (local),10 pcs,5500.0,MMK
2024-09-15,2024,Shan (North),Namhkam Market,miscellaneous food,Salt,KG,2448.0,MMK
2024-09-15,2024,Shan (North),Namhkam Market,oil and fats,Oil (palm),L,8568.0,MMK
2024-09-15,2024,Shan (North),Namhkam Market,pulses and nuts,Pulses,KG,8682.0,MMK
2024-09-15,2024,Shan (North),Namhkam Market,vegetables and fruits,Tomatoes (local),KG,3978.0,MMK
2024-09-15,2024,Shan (North),Namphatkhar,oil and fats,Oil (palm),L,15912.0,MMK
2024-09-15,2024,Shan (North),Namphatkhar,pulses and nuts,Pulses,KG,11747.0,MMK
2024-09-15,2024,Shan (North),Namphatkhar,vegetables and fruits,Onions (local),KG,4896.0,MMK
2024-09-15,2024,Shan (North),Namphatkhar,vegetables and fruits,Tomatoes (local),KG,4590.0,MMK
2024-09-15,2024,Shan (South),Bi Kin,cereals and tubers,Rice (low quality),KG,1880.0,MMK
2024-09-15,2024,Shan (South),Bi Kin,"meat, fish and eggs",Eggs (local),10 pcs,5000.0,MMK
2024-09-15,2024,Shan (South),Bi Kin,miscellaneous food,Salt,KG,300.0,MMK
2024-09-15,2024,Shan (South),Bi Kin,oil and fats,Oil (palm),L,11628.0,MMK
2024-09-15,2024,Shan (South),Bi Kin,pulses and nuts,Pulses,KG,5508.0,MMK
2024-09-15,2024,Shan (South),Bi Kin,vegetables and fruits,Onions (local),KG,2448.0,MMK
2024-09-15,2024,Shan (South),Bi Kin,vegetables and fruits,Tomatoes (local),KG,612.0,MMK
2024-09-15,2024,Shan (South),Butar,cereals and tubers,Rice (low quality),KG,2820.0,MMK
2024-09-15,2024,Shan (South),Butar,miscellaneous food,Salt,KG,734.0,MMK
2024-09-15,2024,Shan (South),Butar,oil and fats,Oil (palm),L,8568.0,MMK
2024-09-15,2024,Shan (South),Butar,pulses and nuts,Pulses,KG,5049.0,MMK
2024-09-15,2024,Shan (South),Butar,vegetables and fruits,Onions (local),KG,1836.0,MMK
2024-09-15,2024,Shan (South),Butar,vegetables and fruits,Tomatoes (local),KG,612.0,MMK
2024-09-15,2024,Shan (South),KalawMyoma,cereals and tubers,Rice (low quality),KG,2600.0,MMK
2024-09-15,2024,Shan (South),KalawMyoma,"meat, fish and eggs",Eggs (local),10 pcs,3250.0,MMK
2024-09-15,2024,Shan (South),KalawMyoma,miscellaneous food,Salt,KG,581.0,MMK
2024-09-15,2024,Shan (South),KalawMyoma,oil and fats,Oil (palm),L,9792.0,MMK
2024-09-15,2024,Shan (South),KalawMyoma,vegetables and fruits,Tomatoes (local),KG,765.0,MMK
2024-09-15,2024,Shan (South),Naungtayar,cereals and tubers,Rice (low quality),KG,2350.0,MMK
2024-09-15,2024,Shan (South),Naungtayar,miscellaneous food,Salt,KG,979.0,MMK
2024-09-15,2024,Shan (South),Naungtayar,pulses and nuts,Pulses,KG,6076.0,MMK
2024-09-15,2024,Shan (South),NyaungshweMyoma,cereals and tubers,Rice (low quality),KG,2820.0,MMK
2024-09-15,2024,Shan (South),NyaungshweMyoma,"meat, fish and eggs",Eggs (local),10 pcs,3000.0,MMK
2024-09-15,2024,Shan (South),NyaungshweMyoma,miscellaneous food,Salt,KG,490.0,MMK
2024-09-15,2024,Shan (South),NyaungshweMyoma,oil and fats,Oil (palm),L,9343.0,MMK
2024-09-15,2024,Shan (South),NyaungshweMyoma,vegetables and fruits,Onions (local),KG,1530.0,MMK
2024-09-15,2024,Shan (South),NyaungshweMyoma,vegetables and fruits,Tomatoes (local),KG,612.0,MMK
2024-09-15,2024,Shan (South),Pin Hkun,cereals and tubers,Rice (low quality),KG,2303.0,MMK
2024-09-15,2024,Shan (South),Pin Hkun,"meat, fish and eggs",Eggs (local),10 pcs,4700.0,MMK
2024-09-15,2024,Shan (South),Pin Hkun,pulses and nuts,Pulses,KG,5508.0,MMK
2024-09-15,2024,Shan (South),Pin Hkun,vegetables and fruits,Onions (local),KG,1836.0,MMK
2024-09-15,2024,Shan (South),Pinlaung Myoma,cereals and tubers,Rice (low quality),KG,2115.0,MMK
2024-09-15,2024,Shan (South),Pinlaung Myoma,"meat, fish and eggs",Eggs (local),10 pcs,3250.0,MMK
2024-09-15,2024,Shan (South),Pinlaung Myoma,vegetables and fruits,Onions (local),KG,1714.0,MMK
2024-09-15,2024,Shan (South),Pinlaung Myoma,vegetables and fruits,Tomatoes (local),KG,306.0,MMK
2024-09-15,2024,Shan (South),Taunggyi,cereals and tubers,Rice (low quality),KG,2585.0,MMK
2024-09-15,2024,Shan (South),Taunggyi,pulses and nuts,Pulses,KG,4712.0,MMK
2024-09-15,2024,Shan (South),Taunggyi,vegetables and fruits,Onions (local),KG,2203.0,MMK
2024-09-15,2024,Shan (South),Taunggyi,vegetables and fruits,Tomatoes (local),KG,1387.0,MMK
2024-09-15,2024,Tanintharyi,Thayetchaung,cereals and tubers,Rice (low quality),KG,1974.0,MMK
2024-09-15,2024,Tanintharyi,Thayetchaung,"meat, fish and eggs",Eggs (local),10 pcs,4000.0,MMK
2024-09-15,2024,Tanintharyi,Thayetchaung,vegetables and fruits,Onions (local),KG,1805.0,MMK
2024-09-15,2024,Tanintharyi,Yebyu Market,cereals and tubers,Rice (low quality),KG,2115.0,MMK
2024-09-15,2024,Tanintharyi,Yebyu Market,"meat, fish and eggs",Eggs (local),10 pcs,3850.0,MMK
2024-09-15,2024,Tanintharyi,Yebyu Market,miscellaneous food,Salt,KG,337.0,MMK
2024-09-15,2024,Tanintharyi,Bokpyin,miscellaneous food,Salt,KG,857.0,MMK
2024-09-15,2024,Tanintharyi,Bokpyin,vegetables and fruits,Onions (local),KG,2142.0,MMK
2024-09-15,2024,Tanintharyi,Tanintharyi,"meat, fish and eggs",Eggs (local),10 pcs,4000.0,MMK
2024-09-15,2024,Tanintharyi,Tanintharyi,miscellaneous food,Salt,KG,398.0,MMK
2024-09-15,2024,Tanintharyi,Tanintharyi,pulses and nuts,Pulses,KG,4590.0,MMK
2024-09-15,2024,Tanintharyi,Tanintharyi,vegetables and fruits,Onions (local),KG,1958.0,MMK
2024-09-15,2024,Yangon,Ngazalgwae,cereals and tubers,Rice (low quality),KG,2079.0,MMK
2024-09-15,2024,Yangon,Ngazalgwae,"meat, fish and eggs",Eggs (local),10 pcs,3500.0,MMK
2024-09-15,2024,Yangon,Ngazalgwae,miscellaneous food,Salt,KG,459.0,MMK
2024-09-15,2024,Yangon,Ngazalgwae,oil and fats,Oil (palm),L,5447.0,MMK
2024-09-15,2024,Yangon,Ngazalgwae,pulses and nuts,Pulses,KG,4488.0,MMK
2024-09-15,2024,Yangon,Ngazalgwae,vegetables and fruits,Onions (local),KG,1510.0,MMK
2024-09-15,2024,Yangon,Ngazalgwae,vegetables and fruits,Tomatoes (local),KG,1530.0,MMK
2024-09-15,2024,Yangon,Zamyinzwel,cereals and tubers,Rice (low quality),KG,2036.0,MMK
2024-09-15,2024,Yangon,Zamyinzwel,miscellaneous food,Salt,KG,408.0,MMK
2024-09-15,2024,Yangon,Zamyinzwel,vegetables and fruits,Tomatoes (local),KG,1530.0,MMK
2024-09-15,2024,Yangon,Meegwet,cereals and tubers,Rice (low quality),KG,2138.0,MMK
2024-09-15,2024,Yangon,Meegwet,"meat, fish and eggs",Eggs (local),10 pcs,3500.0,MMK
2024-09-15,2024,Yangon,Meegwet,miscellaneous food,Salt,KG,490.0,MMK
2024-09-15,2024,Yangon,Meegwet,oil and fats,Oil (palm),L,7650.0,MMK
2024-09-15,2024,Yangon,Meegwet,pulses and nuts,Pulses,KG,4712.0,MMK
2024-09-15,2024,Yangon,Meegwet,vegetables and fruits,Tomatoes (local),KG,2907.0,MMK
2024-09-15,2024,Yangon,YwarMa,cereals and tubers,Rice (low quality),KG,2005.0,MMK
2024-09-15,2024,Yangon,YwarMa,"meat, fish and eggs",Eggs (local),10 pcs,3500.0,MMK
2024-09-15,2024,Yangon,YwarMa,miscellaneous food,Salt,KG,510.0,MMK
2024-09-15,2024,Yangon,YwarMa,oil and fats,Oil (palm),L,8045.0,MMK
2024-09-15,2024,Yangon,YwarMa,vegetables and fruits,Onions (local),KG,1856.0,MMK
2024-09-15,2024,Yangon,YwarMa,vegetables and fruits,Tomatoes (local),KG,3213.0,MMK
2024-10-15,2024,Chin,Falam,cereals and tubers,Rice (low quality),KG,3195.0,MMK
2024-10-15,2024,Chin,Falam,"meat, fish and eggs",Eggs (local),10 pcs,6000.0,MMK
2024-10-15,2024,Chin,Falam,miscellaneous food,Salt,KG,1300.0,MMK
2024-10-15,2024,Chin,Falam,oil and fats,Oil (palm),L,9792.0,MMK
2024-10-15,2024,Chin,Falam,vegetables and fruits,Onions (local),KG,4284.0,MMK
2024-10-15,2024,Chin,Falam,vegetables and fruits,Tomatoes (local),KG,4896.0,MMK
2024-10-15,2024,Chin,Rihkhawdar,cereals and tubers,Rice (low quality),KG,4699.0,MMK
2024-10-15,2024,Chin,Rihkhawdar,oil and fats,Oil (palm),L,12240.0,MMK
2024-10-15,2024,Chin,Rihkhawdar,vegetables and fruits,Onions (local),KG,4896.0,MMK
2024-10-15,2024,Chin,Tedim Municipal Market,miscellaneous food,Salt,KG,1224.0,MMK
2024-10-15,2024,Chin,Tedim Municipal Market,pulses and nuts,Pulses,KG,6120.0,MMK
2024-10-15,2024,Chin,Tedim Municipal Market,vegetables and fruits,Onions (local),KG,3060.0,MMK
2024-10-15,2024,Chin,Tedim Municipal Market,vegetables and fruits,Tomatoes (local),KG,2754.0,MMK
2024-10-15,2024,Chin,Tonzang,cereals and tubers,Rice (low quality),KG,2461.0,MMK
2024-10-15,2024,Chin,Tonzang,"meat, fish and eggs",Eggs (local),10 pcs,7495.0,MMK
2024-10-15,2024,Chin,Tonzang,miscellaneous food,Salt,KG,1649.0,MMK
2024-10-15,2024,Chin,Tonzang,pulses and nuts,Pulses,KG,6936.0,MMK
2024-10-15,2024,Chin,Tonzang,vegetables and fruits,Onions (local),KG,4896.0,MMK
2024-10-15,2024,Chin,Webula,"meat, fish and eggs",Eggs (local),10 pcs,6000.0,MMK
2024-10-15,2024,Chin,Webula,miscellaneous food,Salt,KG,1300.0,MMK
2024-10-15,2024,Chin,Webula,oil and fats,Oil (palm),L,10404.0,MMK
2024-10-15,2024,Chin,Webula,vegetables and fruits,Tomatoes (local),KG,4284.0,MMK
2024-10-15,2024,Chin,Hakha Myoma Market,cereals and tubers,Rice (low quality),KG,4377.0,MMK
2024-10-15,2024,Chin,Hakha Myoma Market,"meat, fish and eggs",Eggs (local),10 pcs,6314.0,MMK
2024-10-15,2024,Chin,Hakha Myoma Market,miscellaneous food,Salt,KG,2526.0,MMK
2024-10-15,2024,Chin,Hakha Myoma Market,vegetables and fruits,Onions (local),KG,3595.0,MMK
2024-10-15,2024,Chin,Hnaring,cereals and tubers,Rice (low quality),KG,3994.0,MMK
2024-10-15,2024,Chin,Hnaring,"meat, fish and eggs",Eggs (local),10 pcs,7500.0,MMK
2024-10-15,2024,Chin,Hnaring,miscellaneous food,Salt,KG,2418.0,MMK
2024-10-15,2024,Chin,Hnaring,oil and fats,Oil (palm),L,12240.0,MMK
2024-10-15,2024,Chin,Hnaring,pulses and nuts,Pulses,KG,8726.0,MMK
2024-10-15,2024,Chin,Hnaring,vegetables and fruits,Onions (local),KG,4590.0,MMK
2024-10-15,2024,Chin,Hnaring,vegetables and fruits,Tomatoes (local),KG,7344.0,MMK
2024-10-15,2024,Chin,Thantlang,cereals and tubers,Rice (low quality),KG,3524.0,MMK
2024-10-15,2024,Chin,Thantlang,"meat, fish and eggs",Eggs (local),10 pcs,7000.0,MMK
2024-10-15,2024,Chin,Thantlang,miscellaneous food,Salt,KG,3000.0,MMK
2024-10-15,2024,Chin,Thantlang,pulses and nuts,Pulses,KG,6129.0,MMK
2024-10-15,2024,Chin,Thantlang,vegetables and fruits,Tomatoes (local),KG,7344.0,MMK
2024-10-15,2024,Chin,Paletwa Myoma Market,cereals and tubers,Rice (low quality),KG,1504.0,MMK
2024-10-15,2024,Chin,Paletwa Myoma Market,miscellaneous food,Salt,KG,1224.0,MMK
2024-10-15,2024,Chin,Paletwa Myoma Market,oil and fats,Oil (palm),L,12000.0,MMK
2024-10-15,2024,Chin,Paletwa Myoma Market,pulses and nuts,Pulses,KG,12768.0,MMK
2024-10-15,2024,Chin,Paletwa Myoma Market,vegetables and fruits,Onions (local),KG,15300.0,MMK
2024-10-15,2024,Chin,Razua,cereals and tubers,Rice (low quality),KG,2702.0,MMK
2024-10-15,2024,Chin,Razua,"meat, fish and eggs",Eggs (local),10 pcs,8000.0,MMK
2024-10-15,2024,Chin,Razua,miscellaneous food,Salt,KG,1000.0,MMK
2024-10-15,2024,Chin,Razua,vegetables and fruits,Onions (local),KG,5508.0,MMK
2024-10-15,2024,Chin,Samee,cereals and tubers,Rice (low quality),KG,1504.0,MMK
2024-10-15,2024,Chin,Samee,"meat, fish and eggs",Eggs (local),10 pcs,10000.0,MMK
2024-10-15,2024,Chin,Samee,miscellaneous food,Salt,KG,1224.0,MMK
2024-10-15,2024,Chin,Samee,vegetables and fruits,Tomatoes (local),KG,3162.0,MMK
2024-10-15,2024,Chin,Kanpetlet,"meat, fish and eggs",Eggs (local),10 pcs,8000.0,MMK
2024-10-15,2024,Chin,Kanpetlet,miscellaneous food,Salt,KG,2754.0,MMK
2024-10-15,2024,Chin,Mindat Myoma Market,cereals and tubers,Rice (low quality),KG,6109.0,MMK
2024-10-15,2024,Chin,Mindat Myoma Market,miscellaneous food,Salt,KG,3672.0,MMK
2024-10-15,2024,Chin,Mindat Myoma Market,vegetables and fruits,Onions (local),KG,4896.0,MMK
2024-10-15,2024,Chin,Mindat Myoma Market,vegetables and fruits,Tomatoes (local),KG,6120.0,MMK
2024-10-15,2024,Kachin,Bhamo Market-2,"meat, fish and eggs",Eggs (local),10 pcs,8000.0,MMK
2024-10-15,2024,Kachin,Bhamo Market-2,miscellaneous food,Salt,KG,3060.0,MMK
2024-10-15,2024,Kachin,Bhamo Market-2,pulses and nuts,Pulses,KG,9792.0,MMK
2024-10-15,2024,Kachin,Bhamo Market-2,vegetables and fruits,Tomatoes (local),KG,12240.0,MMK
2024-10-15,2024,Kachin,Kotekotaw,cereals and tubers,Rice (low quality),KG,2538.0,MMK
2024-10-15,2024,Kachin,Kotekotaw,miscellaneous food,Salt,KG,3060.0,MMK
2024-10-15,2024,Kachin,Kotekotaw,pulses and nuts,Pulses,KG,9792.0,MMK
2024-10-15,2024,Kachin,Kotekotaw,vegetables and fruits,Onions (local),KG,8568.0,MMK
2024-10-15,2024,Kachin,Kotekotaw,vegetables and fruits,Tomatoes (local),KG,12240.0,MMK
2024-10-15,2024,Kachin,Loijie,cereals and tubers,Rice (low quality),KG,3571.0,MMK
2024-10-15,2024,Kachin,Loijie,"meat, fish and eggs",Eggs (local),10 pcs,7000.0,MMK
2024-10-15,2024,Kachin,Loijie,miscellaneous food,Salt,KG,3672.0,MMK
2024-10-15,2024,Kachin,Loijie,pulses and nuts,Pulses,KG,10710.0,MMK
2024-10-15,2024,Kachin,Loijie,vegetables and fruits,Tomatoes (local),KG,11628.0,MMK
2024-10-15,2024,Kachin,Man Wein Gyi,cereals and tubers,Rice (low quality),KG,3994.0,MMK
2024-10-15,2024,Kachin,Man Wein Gyi,miscellaneous food,Salt,KG,2448.0,MMK
